Type,A,B,HP,Win
0,10,5,16,75
0,10,5,17,57
0,10,5,18,74
0,10,5,19,73
0,10,5,20,72
0,10,5,21,72
0,10,5,22,87
0,10,5,23,89
0,10,5,24,82
0,10,5,25,84
0,10,5,26,84
0,10,5,27,84
0,10,5,28,90
0,10,5,29,90
0,10,5,30,91
0,10,8,1,16
0,10,8,2,13
0,10,8,3,16
0,10,8,4,12
0,10,8,5,48
0,10,8,6,52
0,10,8,7,42
0,10,8,8,53
0,10,8,9,67
0,10,8,10,65
0,10,8,11,64
0,10,8,12,61
0,10,8,13,67
0,10,8,14,68
0,10,8,15,69
0,10,8,16,72
0,10,8,17,68
0,10,8,18,72
0,10,8,19,69
0,10,8,20,74
0,10,8,21,75
0,10,8,22,76
0,10,8,23,83
0,10,8,24,81
0,10,8,25,88
0,10,8,26,86
0,10,8,27,89
0,10,8,28,87
0,10,8,29,93
0,10,8,30,88
0,10,10,1,13
0,10,10,2,13
0,10,10,3,13
0,10,10,4,15
0,10,10,5,56
0,10,10,6,39
0,10,10,7,41
0,10,10,8,56
0,10,10,9,61
0,10,10,10,68
0,10,10,11,67
0,10,10,12,70
0,10,10,13,69
0,10,10,14,67
0,10,10,15,68
0,10,10,16,67
0,10,10,17,66
0,10,10,18,72
0,10,10,19,73
0,10,10,20,81
0,10,10,21,81
0,10,10,22,75
0,10,10,23,82
0,10,10,24,80
0,10,10,25,82
0,10,10,26,85
0,10,10,27,82
0,10,10,28,80
0,10,10,29,90
0,10,10,30,88
0,10,12,1,13
0,10,12,2,23
0,10,12,3,16
0,10,12,4,14
0,10,12,5,57
0,10,12,6,54
0,10,12,7,41
0,10,12,8,51
0,10,12,9,65
0,10,12,10,73
0,10,12,11,75
0,10,12,12,66
0,10,12,13,67
0,10,12,14,69
0,10,12,15,72
0,10,12,16,74
0,10,12,17,67
0,10,12,18,72
0,10,12,19,72
0,10,12,20,76
0,10,12,21,71
0,10,12,22,83
0,10,12,23,79
0,10,12,24,86
0,10,12,25,85
0,10,12,26,91
0,10,12,27,82
0,10,12,28,89
0,10,12,29,89
0,10,12,30,89
0,10,14,1,19
0,10,14,2,12
0,10,14,3,12
0,10,14,4,12
0,10,14,5,41
0,10,14,6,46
0,10,14,7,46
0,10,14,8,53
0,10,14,9,62
0,10,14,10,59
0,10,14,11,67
0,10,14,12,64
0,10,14,13,68
0,10,14,14,62
0,10,14,15,63
0,10,14,16,71
0,10,14,17,80
0,10,14,18,75
0,10,14,19,75
0,10,14,20,72
0,10,14,21,82
0,10,14,22,79
0,10,14,23,83
0,10,14,24,78
0,10,14,25,91
0,10,14,26,89
0,10,14,27,86
0,10,14,28,86
0,10,14,29,93
0,10,14,30,89
0,12,0,1,12
0,12,0,2,12
0,12,0,3,17
0,12,0,4,9
0,12,0,5,10
0,12,0,6,49
0,12,0,7,49
0,12,0,8,51
0,12,0,9,45
0,12,0,10,54
0,12,0,11,58
0,12,0,12,67
0,12,0,13,70
0,12,0,14,59
0,12,0,15,68
0,12,0,16,69
0,12,0,17,70
0,12,0,18,69
0,12,0,19,71
0,12,0,20,81
0,12,0,21,73
0,12,0,22,67
0,12,0,23,76
0,12,0,24,70
0,12,0,25,78
0,12,0,26,88
0,12,0,27,87
0,12,0,28,76
0,12,0,29,79
0,12,0,30,85
0,12,1,1,10
0,12,1,2,8
0,12,1,3,12
0,12,1,4,18
0,12,1,5,13
0,12,1,6,46
0,12,1,7,41
0,12,1,8,46
0,12,1,9,47
0,12,1,10,52
0,12,1,11,73
0,12,1,12,66
0,12,1,13,70
0,12,1,14,77
0,12,1,15,68
0,12,1,16,60
0,12,1,17,67
0,12,1,18,64
0,12,1,19,72
0,12,1,20,76
0,12,1,21,80
0,12,1,22,77
0,12,1,23,74
0,12,1,24,82
0,12,1,25,83
0,12,1,26,79
0,12,1,27,87
0,12,1,28,83
0,12,1,29,90
0,12,1,30,88
0,12,3,1,11
0,12,3,2,18
0,12,3,3,13
0,12,3,4,12
0,12,3,5,54
0,12,3,6,52
0,12,3,7,46
0,12,3,8,48
0,12,3,9,68
0,12,3,10,64
0,12,3,11,64
0,12,3,12,72
0,12,3,13,77
0,12,3,14,73
0,12,3,15,64
0,12,3,16,72
0,12,3,17,76
0,12,3,18,68
0,12,3,19,78
0,12,3,20,74
0,12,3,21,83
0,12,3,22,71
0,12,3,23,82
0,12,3,24,86
0,12,3,25,88
0,12,3,26,87
0,12,3,27,86
0,12,3,28,87
0,12,3,29,85
0,12,3,30,89
0,12,5,1,7
0,12,5,2,8
0,12,5,3,12
0,12,5,4,15
0,12,5,5,47
0,12,5,6,48
0,12,5,7,50
0,12,5,8,52
0,12,5,9,69
0,12,5,10,63
0,12,5,11,69
0,12,5,12,65
0,12,5,13,71
0,12,5,14,70
0,12,5,15,70
0,12,5,16,68
0,12,5,17,64
0,12,5,18,76
0,12,5,19,76
0,12,5,20,75
0,12,5,21,81
0,12,5,22,80
0,12,5,23,83
0,12,5,24,85
0,12,5,25,82
0,12,5,26,85
0,12,5,27,93
0,12,5,28,85
0,12,5,29,88
0,12,5,30,86
0,12,8,1,18
0,12,8,2,15
0,12,8,3,9
0,12,8,4,13
0,12,8,5,53
0,12,8,6,54
0,12,8,7,47
0,12,8,8,50
0,12,8,9,69
0,12,8,10,67
0,12,8,11,68
0,12,8,12,72
0,12,8,13,68
0,12,8,14,62
0,12,8,15,64
0,12,8,16,71
0,12,8,17,74
0,12,8,18,75
0,12,8,19,76
0,12,8,20,68
0,12,8,21,75
0,12,8,22,77
0,12,8,23,84
0,12,8,24,82
0,12,8,25,77
0,12,8,26,84
0,12,8,27,95
0,12,8,28,82
0,12,8,29,89
0,12,8,30,90
0,12,10,1,14
0,12,10,2,16
0,12,10,3,13
0,12,10,4,20
0,12,10,5,47
0,12,10,6,50
0,12,10,7,56
0,12,10,8,47
0,12,10,9,65
0,12,10,10,76
0,12,10,11,60
0,12,10,12,74
0,12,10,13,64
0,12,10,14,65
0,12,10,15,66
0,12,10,16,76
0,12,10,17,55
0,12,10,18,72
0,12,10,19,75
0,12,10,20,79
0,12,10,21,80
0,12,10,22,86
0,12,10,23,75
0,12,10,24,79
0,12,10,25,84
0,12,10,26,88
0,12,10,27,90
0,12,10,28,81
0,12,10,29,89
0,12,10,30,93
0,12,12,1,14
0,12,12,2,9
0,12,12,3,7
0,12,12,4,14
0,12,12,5,41
0,12,12,6,50
0,12,12,7,45
0,12,12,8,50
0,12,12,9,66
0,12,12,10,72
0,12,12,11,68
0,12,12,12,69
0,12,12,13,59
0,12,12,14,68
0,12,12,15,69
0,12,12,16,79
0,12,12,17,71
0,12,12,18,77
0,12,12,19,72
0,12,12,20,71
0,12,12,21,72
0,12,12,22,80
0,12,12,23,74
0,12,12,24,86
0,12,12,25,82
0,12,12,26,90
0,12,12,27,91
0,12,12,28,84
0,12,12,29,84
0,12,12,30,85
0,12,14,1,12
0,12,14,2,6
0,12,14,3,16
0,12,14,4,14
0,12,14,5,40
0,12,14,6,48
0,12,14,7,42
0,12,14,8,55
0,12,14,9,61
0,12,14,10,64
0,12,14,11,69
0,12,14,12,66
0,12,14,13,64
0,12,14,14,65
0,12,14,15,69
0,12,14,16,64
0,12,14,17,79
0,12,14,18,76
0,12,14,19,80
0,12,14,20,75
0,12,14,21,79
0,12,14,22,84
0,12,14,23,83
0,12,14,24,77
0,12,14,25,79
0,12,14,26,91
0,12,14,27,90
0,12,14,28,90
0,12,14,29,88
0,12,14,30,90
0,14,0,1,17
0,14,0,2,14
0,14,0,3,7
0,14,0,4,12
0,14,0,5,13
0,14,0,6,51
0,14,0,7,54
0,14,0,8,58
0,14,0,9,50
0,14,0,10,44
0,14,0,11,72
0,14,0,12,64
0,14,0,13,74
0,14,0,14,75
0,14,0,15,64
0,14,0,16,72
0,14,0,17,71
0,14,0,18,75
0,14,0,19,73
0,14,0,20,78
0,14,0,21,79
0,14,0,22,79
0,14,0,23,77
0,14,0,24,80
0,14,0,25,82
0,14,0,26,81
0,14,0,27,87
0,14,0,28,80
0,14,0,29,90
0,14,0,30,87
0,14,1,1,12
0,14,1,2,14
0,14,1,3,12
0,14,1,4,15
0,14,1,5,15
0,14,1,6,45
0,14,1,7,48
0,14,1,8,61
0,14,1,9,47
0,14,1,10,46
0,14,1,11,67
0,14,1,12,74
0,14,1,13,74
0,14,1,14,63
0,14,1,15,69
0,14,1,16,76
0,14,1,17,84
0,14,1,18,75
0,14,1,19,73
0,14,1,20,82
0,14,1,21,80
0,14,1,22,82
0,14,1,23,87
0,14,1,24,81
0,14,1,25,80
0,14,1,26,90
0,14,1,27,86
0,14,1,28,80
0,14,1,29,86
0,14,1,30,92
0,14,3,1,6
0,14,3,2,9
0,14,3,3,14
0,14,3,4,8
0,14,3,5,50
0,14,3,6,47
0,14,3,7,50
0,14,3,8,55
0,14,3,9,71
0,14,3,10,73
0,14,3,11,70
0,14,3,12,75
0,14,3,13,70
0,14,3,14,65
0,14,3,15,74
0,14,3,16,73
0,14,3,17,67
0,14,3,18,72
0,14,3,19,80
0,14,3,20,86
0,14,3,21,77
0,14,3,22,82
0,14,3,23,85
0,14,3,24,90
0,14,3,25,87
0,14,3,26,88
0,14,3,27,84
0,14,3,28,86
0,14,3,29,88
0,14,3,30,92
0,14,5,1,14
0,14,5,2,15
0,14,5,3,9
0,14,5,4,12
0,14,5,5,58
0,14,5,6,58
0,14,5,7,62
0,14,5,8,60
0,14,5,9,73
0,14,5,10,66
0,14,5,11,61
0,14,5,12,72
0,14,5,13,75
0,14,5,14,59
0,14,5,15,75
0,14,5,16,75
0,14,5,17,71
0,14,5,18,79
0,14,5,19,76
0,14,5,20,71
0,14,5,21,83
0,14,5,22,76
0,14,5,23,86
0,14,5,24,85
0,14,5,25,92
0,14,5,26,84
0,14,5,27,87
0,14,5,28,84
0,14,5,29,88
0,14,5,30,87
0,14,8,1,10
0,14,8,2,15
0,14,8,3,13
0,14,8,4,16
0,14,8,5,52
0,14,8,6,55
0,14,8,7,59
0,14,8,8,49
0,14,8,9,77
0,14,8,10,68
0,14,8,11,65
0,14,8,12,74
0,14,8,13,73
0,14,8,14,67
0,14,8,15,76
0,14,8,16,72
0,14,8,17,76
0,14,8,18,69
0,14,8,19,79
0,14,8,20,73
0,14,8,21,81
0,14,8,22,81
0,14,8,23,86
0,14,8,24,87
0,14,8,25,84
0,14,8,26,81
0,14,8,27,86
0,14,8,28,85
0,14,8,29,90
0,14,8,30,89
0,14,10,1,11
0,14,10,2,19
0,14,10,3,11
0,14,10,4,21
0,14,10,5,52
0,14,10,6,47
0,14,10,7,49
0,14,10,8,58
0,14,10,9,53
0,14,10,10,69
0,14,10,11,58
0,14,10,12,69
0,14,10,13,69
0,14,10,14,62
0,14,10,15,85
0,14,10,16,71
0,14,10,17,78
0,14,10,18,81
0,14,10,19,72
0,14,10,20,78
0,14,10,21,78
0,14,10,22,85
0,14,10,23,83
0,14,10,24,89
0,14,10,25,89
0,14,10,26,92
0,14,10,27,95
0,14,10,28,86
0,14,10,29,95
0,14,10,30,91
0,14,12,1,15
0,14,12,2,15
0,14,12,3,13
0,14,12,4,22
0,14,12,5,44
0,14,12,6,57
0,14,12,7,50
0,14,12,8,62
0,14,12,9,69
0,14,12,10,73
0,14,12,11,73
0,14,12,12,68
0,14,12,13,61
0,14,12,14,68
0,14,12,15,79
0,14,12,16,68
0,14,12,17,73
0,14,12,18,81
0,14,12,19,82
0,14,12,20,81
0,14,12,21,79
0,14,12,22,85
0,14,12,23,85
0,14,12,24,85
0,14,12,25,87
0,14,12,26,85
0,14,12,27,86
0,14,12,28,92
0,14,12,29,89
0,14,12,30,89
0,14,14,1,15
0,14,14,2,14
0,14,14,3,9
0,14,14,4,11
0,14,14,5,46
0,14,14,6,58
0,14,14,7,60
0,14,14,8,60
0,14,14,9,66
0,14,14,10,74
0,14,14,11,71
0,14,14,12,73
0,14,14,13,67
0,14,14,14,67
0,14,14,15,79
0,14,14,16,78
0,14,14,17,76
0,14,14,18,78
0,14,14,19,82
0,14,14,20,75
0,14,14,21,71
0,14,14,22,94
0,14,14,23,80
0,14,14,24,81
0,14,14,25,86
0,14,14,26,87
0,14,14,27,87
0,14,14,28,89
0,14,14,29,87
0,14,14,30,86
1,0,0,1,0
1,0,0,2,0
1,0,0,3,0
1,0,0,4,0
1,0,0,5,0
1,0,0,6,1
1,0,0,7,5
1,0,0,8,4
1,0,0,9,5
1,0,0,10,2
1,0,0,11,9
1,0,0,12,26
1,0,0,13,25
1,0,0,14,27
1,0,0,15,33
1,0,0,16,35
1,0,0,17,56
1,0,0,18,59
1,0,0,19,59
1,0,0,20,62
1,0,0,21,69
1,0,0,22,80
1,0,0,23,78
1,0,0,24,76
1,0,0,25,85
1,0,0,26,83
1,0,0,27,88
1,0,0,28,85
1,0,0,29,81
1,0,0,30,90
1,0,1,1,0
1,0,1,2,0
1,0,1,3,0
1,0,1,4,0
1,0,1,5,0
1,0,1,6,1
1,0,1,7,5
1,0,1,8,6
1,0,1,9,2
1,0,1,10,7
1,0,1,11,5
1,0,1,12,26
1,0,1,13,22
1,0,1,14,23
1,0,1,15,33
1,0,1,16,32
1,0,1,17,53
1,0,1,18,58
1,0,1,19,57
1,0,1,20,56
1,0,1,21,75
1,0,1,22,80
1,0,1,23,82
1,0,1,24,85
1,0,1,25,78
1,0,1,26,84
1,0,1,27,84
1,0,1,28,86
1,0,1,29,87
1,0,1,30,93
1,0,3,1,0
1,0,3,2,0
1,0,3,3,0
1,0,3,4,0
1,0,3,5,1
1,0,3,6,0
1,0,3,7,3
1,0,3,8,7
1,0,3,9,4
1,0,3,10,8
1,0,3,11,27
1,0,3,12,25
1,0,3,13,31
1,0,3,14,35
1,0,3,15,49
1,0,3,16,59
1,0,3,17,59
1,0,3,18,69
1,0,3,19,86
1,0,3,20,77
1,0,3,21,75
1,0,3,22,83
1,0,3,23,76
1,0,3,24,91
1,0,3,25,81
1,0,3,26,90
1,0,3,27,88
1,0,3,28,90
1,0,3,29,84
1,0,3,30,97
1,0,5,1,0
1,0,5,2,0
1,0,5,3,0
1,0,5,4,0
1,0,5,5,0
1,0,5,6,0
1,0,5,7,5
1,0,5,8,5
1,0,5,9,4
1,0,5,10,11
1,0,5,11,28
1,0,5,12,25
1,0,5,13,24
1,0,5,14,34
1,0,5,15,52
1,0,5,16,62
1,0,5,17,59
1,0,5,18,68
1,0,5,19,69
1,0,5,20,83
1,0,5,21,79
1,0,5,22,79
1,0,5,23,84
1,0,5,24,82
1,0,5,25,86
1,0,5,26,88
1,0,5,27,87
1,0,5,28,87
1,0,5,29,96
1,0,5,30,90
1,0,8,1,0
1,0,8,2,1
1,0,8,3,0
1,0,8,4,0
1,0,8,5,0
1,0,8,6,1
1,0,8,7,5
1,0,8,8,3
1,0,8,9,5
1,0,8,10,9
1,0,8,11,22
1,0,8,12,24
1,0,8,13,17
1,0,8,14,42
1,0,8,15,61
1,0,8,16,66
1,0,8,17,55
1,0,8,18,70
1,0,8,19,83
1,0,8,20,79
1,0,8,21,82
1,0,8,22,82
1,0,8,23,82
1,0,8,24,82
1,0,8,25,80
1,0,8,26,85
1,0,8,27,92
1,0,8,28,92
1,0,8,29,90
1,0,8,30,87
1,0,10,1,0
1,0,10,2,0
1,0,10,3,0
1,0,10,4,0
1,0,10,5,0
1,0,10,6,1
1,0,10,7,3
1,0,10,8,5
1,0,10,9,4
1,0,10,10,9
1,0,10,11,25
1,0,10,12,26
1,0,10,13,19
1,0,10,14,35
1,0,10,15,61
1,0,10,16,55
1,0,10,17,61
1,0,10,18,69
1,0,10,19,85
1,0,10,20,74
1,0,10,21,86
1,0,10,22,83
1,0,10,23,83
1,0,10,24,81
1,0,10,25,87
1,0,10,26,91
1,0,10,27,87
1,0,10,28,89
1,0,10,29,85
1,0,10,30,93
1,0,12,1,0
1,0,12,2,0
1,0,12,3,0
1,0,12,4,0
1,0,12,5,0
1,0,12,6,0
1,0,12,7,7
1,0,12,8,2
1,0,12,9,7
1,0,12,10,8
1,0,12,11,28
1,0,12,12,21
1,0,12,13,25
1,0,12,14,37
1,0,12,15,57
1,0,12,16,70
1,0,12,17,58
1,0,12,18,65
1,0,12,19,75
1,0,12,20,75
1,0,12,21,81
1,0,12,22,84
1,0,12,23,77
1,0,12,24,81
1,0,12,25,80
1,0,12,26,91
1,0,12,27,85
1,0,12,28,87
1,0,12,29,90
1,0,12,30,88
1,0,14,1,0
1,0,14,2,0
1,0,14,3,0
1,0,14,4,0
1,0,14,5,0
1,0,14,6,1
1,0,14,7,0
1,0,14,8,3
1,0,14,9,4
1,0,14,10,11
1,0,14,11,26
1,0,14,12,29
1,0,14,13,29
1,0,14,14,49
1,0,14,15,54
1,0,14,16,67
1,0,14,17,70
1,0,14,18,76
1,0,14,19,81
1,0,14,20,81
1,0,14,21,85
1,0,14,22,84
1,0,14,23,88
1,0,14,24,84
1,0,14,25,78
1,0,14,26,90
1,0,14,27,81
1,0,14,28,84
1,0,14,29,92
1,0,14,30,95
1,1,0,1,0
1,1,0,2,0
1,1,0,3,0
1,1,0,4,0
1,1,0,5,0
1,1,0,6,0
1,1,0,7,6
1,1,0,8,3
1,1,0,9,4
1,1,0,10,6
1,1,0,11,10
1,1,0,12,27
1,1,0,13,34
1,1,0,14,30
1,1,0,15,25
1,1,0,16,39
1,1,0,17,49
1,1,0,18,74
1,1,0,19,71
1,1,0,20,73
1,1,0,21,77
1,1,0,22,76
1,1,0,23,85
1,1,0,24,88
1,1,0,25,89
1,1,0,26,85
1,1,0,27,82
1,1,0,28,80
1,1,0,29,86
1,1,0,30,91
1,1,1,1,0
1,1,1,2,0
1,1,1,3,0
1,1,1,4,0
1,1,1,5,0
1,1,1,6,1
1,1,1,7,7
1,1,1,8,3
1,1,1,9,6
1,1,1,10,6
1,1,1,11,7
1,1,1,12,23
1,1,1,13,26
1,1,1,14,31
1,1,1,15,33
1,1,1,16,34
1,1,1,17,65
1,1,1,18,61
1,1,1,19,65
1,1,1,20,63
1,1,1,21,75
1,1,1,22,87
1,1,1,23,79
1,1,1,24,83
1,1,1,25,81
1,1,1,26,83
1,1,1,27,92
1,1,1,28,84
1,1,1,29,86
1,1,1,30,93
1,1,3,1,0
1,1,3,2,0
1,1,3,3,0
1,1,3,4,0
1,1,3,5,1
1,1,3,6,1
1,1,3,7,8
1,1,3,8,4
1,1,3,9,7
1,1,3,10,11
1,1,3,11,26
1,1,3,12,26
1,1,3,13,29
1,1,3,14,46
1,1,3,15,66
1,1,3,16,70
1,1,3,17,67
1,1,3,18,77
1,1,3,19,83
1,1,3,20,82
1,1,3,21,87
1,1,3,22,85
1,1,3,23,86
1,1,3,24,84
1,1,3,25,92
1,1,3,26,87
1,1,3,27,88
1,1,3,28,85
1,1,3,29,88
1,1,3,30,91
1,1,5,1,0
1,1,5,2,1
1,1,5,3,0
1,1,5,4,0
1,1,5,5,2
1,1,5,6,0
1,1,5,7,10
1,1,5,8,3
1,1,5,9,7
1,1,5,10,8
1,1,5,11,36
1,1,5,12,31
1,1,5,13,30
1,1,5,14,41
1,1,5,15,60
1,1,5,16,53
1,1,5,17,61
1,1,5,18,75
1,1,5,19,84
1,1,5,20,75
1,1,5,21,83
1,1,5,22,79
1,1,5,23,90
1,1,5,24,83
1,1,5,25,90
1,1,5,26,86
1,1,5,27,88
1,1,5,28,83
1,1,5,29,94
1,1,5,30,89
1,1,8,1,0
1,1,8,2,0
1,1,8,3,0
1,1,8,4,0
1,1,8,5,0
1,1,8,6,0
1,1,8,7,3
1,1,8,8,2
1,1,8,9,6
1,1,8,10,9
1,1,8,11,26
1,1,8,12,30
1,1,8,13,37
1,1,8,14,37
1,1,8,15,69
1,1,8,16,63
1,1,8,17,65
1,1,8,18,65
1,1,8,19,84
1,1,8,20,89
1,1,8,21,83
1,1,8,22,83
1,1,8,23,84
1,1,8,24,87
1,1,8,25,89
1,1,8,26,89
1,1,8,27,95
1,1,8,28,91
1,1,8,29,93
1,1,8,30,92
1,1,10,1,0
1,1,10,2,0
1,1,10,3,0
1,1,10,4,0
1,1,10,5,0
1,1,10,6,0
1,1,10,7,4
1,1,10,8,7
1,1,10,9,5
1,1,10,10,9
1,1,10,11,28
1,1,10,12,29
1,1,10,13,28
1,1,10,14,41
1,1,10,15,53
1,1,10,16,66
1,1,10,17,64
1,1,10,18,72
1,1,10,19,82
1,1,10,20,82
1,1,10,21,83
1,1,10,22,87
1,1,10,23,86
1,1,10,24,81
1,1,10,25,87
1,1,10,26,87
1,1,10,27,90
1,1,10,28,88
1,1,10,29,86
1,1,10,30,95
1,1,12,1,0
1,1,12,2,1
1,1,12,3,0
1,1,12,4,0
1,1,12,5,1
1,1,12,6,1
1,1,12,7,3
1,1,12,8,3
1,1,12,9,4
1,1,12,10,11
1,1,12,11,25
1,1,12,12,29
1,1,12,13,28
1,1,12,14,34
1,1,12,15,62
1,1,12,16,61
1,1,12,17,65
1,1,12,18,73
1,1,12,19,84
1,1,12,20,87
1,1,12,21,82
1,1,12,22,85
1,1,12,23,91
1,1,12,24,84
1,1,12,25,84
1,1,12,26,87
1,1,12,27,85
1,1,12,28,88
1,1,12,29,93
1,1,12,30,92
1,1,14,1,0
1,1,14,2,0
1,1,14,3,0
1,1,14,4,0
1,1,14,5,0
1,1,14,6,0
1,1,14,7,7
1,1,14,8,13
1,1,14,9,7
1,1,14,10,7
1,1,14,11,31
1,1,14,12,31
1,1,14,13,40
1,1,14,14,46
1,1,14,15,68
1,1,14,16,69
1,1,14,17,72
1,1,14,18,83
1,1,14,19,79
1,1,14,20,81
1,1,14,21,82
1,1,14,22,78
1,1,14,23,87
1,1,14,24,87
1,1,14,25,89
1,1,14,26,84
1,1,14,27,89
1,1,14,28,87
1,1,14,29,91
1,1,14,30,96
1,3,0,1,0
1,3,0,2,0
1,3,0,3,0
1,3,0,4,0
1,3,0,5,0
1,3,0,6,0
1,3,0,7,9
1,3,0,8,1
1,3,0,9,4
1,3,0,10,4
1,3,0,11,7
1,3,0,12,31
1,3,0,13,26
1,3,0,14,40
1,3,0,15,34
1,3,0,16,36
1,3,0,17,67
1,3,0,18,65
1,3,0,19,71
1,3,0,20,69
1,3,0,21,77
1,3,0,22,93
1,3,0,23,83
1,3,0,24,90
1,3,0,25,92
1,3,0,26,91
1,3,0,27,85
1,3,0,28,86
1,3,0,29,88
1,3,0,30,90
1,3,1,1,0
1,3,1,2,0
1,3,1,3,0
1,3,1,4,0
1,3,1,5,0
1,3,1,6,1
1,3,1,7,8
1,3,1,8,3
1,3,1,9,8
1,3,1,10,6
1,3,1,11,10
1,3,1,12,33
1,3,1,13,28
1,3,1,14,28
1,3,1,15,32
1,3,1,16,46
1,3,1,17,69
1,3,1,18,66
1,3,1,19,65
1,3,1,20,66
1,3,1,21,74
1,3,1,22,85
1,3,1,23,92
1,3,1,24,94
1,3,1,25,91
1,3,1,26,87
1,3,1,27,88
1,3,1,28,85
1,3,1,29,91
1,3,1,30,91
1,3,3,1,0
1,3,3,2,0
1,3,3,3,0
1,3,3,4,0
1,3,3,5,1
1,3,3,6,0
1,3,3,7,4
1,3,3,8,9
1,3,3,9,4
1,3,3,10,9
1,3,3,11,29
1,3,3,12,31
1,3,3,13,25
1,3,3,14,38
1,3,3,15,60
1,3,3,16,69
1,3,3,17,56
1,3,3,18,71
1,3,3,19,87
1,3,3,20,90
1,3,3,21,89
1,3,3,22,87
1,3,3,23,85
1,3,3,24,83
1,3,3,25,92
1,3,3,26,93
1,3,3,27,87
1,3,3,28,89
1,3,3,29,89
1,3,3,30,91
1,3,5,1,0
1,3,5,2,0
1,3,5,3,0
1,3,5,4,0
1,3,5,5,0
1,3,5,6,0
1,3,5,7,3
1,3,5,8,7
1,3,5,9,3
1,3,5,10,5
1,3,5,11,31
1,3,5,12,30
1,3,5,13,39
1,3,5,14,46
1,3,5,15,69
1,3,5,16,67
1,3,5,17,67
1,3,5,18,75
1,3,5,19,85
1,3,5,20,85
1,3,5,21,84
1,3,5,22,92
1,3,5,23,87
1,3,5,24,88
1,3,5,25,89
1,3,5,26,90
1,3,5,27,94
1,3,5,28,92
1,3,5,29,94
1,3,5,30,88
1,3,8,1,0
1,3,8,2,0
1,3,8,3,0
1,3,8,4,0
1,3,8,5,0
1,3,8,6,0
1,3,8,7,2
1,3,8,8,5
1,3,8,9,3
1,3,8,10,16
1,3,8,11,37
1,3,8,12,34
1,3,8,13,43
1,3,8,14,43
1,3,8,15,68
1,3,8,16,63
1,3,8,17,70
1,3,8,18,78
1,3,8,19,79
1,3,8,20,86
1,3,8,21,86
1,3,8,22,89
1,3,8,23,87
1,3,8,24,90
1,3,8,25,95
1,3,8,26,86
1,3,8,27,94
1,3,8,28,94
1,3,8,29,90
1,3,8,30,96
1,3,10,1,0
1,3,10,2,0
1,3,10,3,0
1,3,10,4,1
1,3,10,5,0
1,3,10,6,2
1,3,10,7,7
1,3,10,8,7
1,3,10,9,7
1,3,10,10,7
1,3,10,11,34
1,3,10,12,41
1,3,10,13,30
1,3,10,14,49
1,3,10,15,65
1,3,10,16,66
1,3,10,17,64
1,3,10,18,75
1,3,10,19,89
1,3,10,20,84
1,3,10,21,91
1,3,10,22,82
1,3,10,23,86
